BettingSite,Sport,Event,Local,Visitor,Market,Bet,Quote,ScrapDateTime
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",Total_Sets,Under_2.5,1.26,2022-11-22 18:59:39.266063
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",Total_Sets,Over_2.5,3.34,2022-11-22 18:59:39.382716
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",Total_Games0,Under_19,1.84,2022-11-22 18:59:39.584034
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",Total_Games0,Over_19,1.82,2022-11-22 18:59:39.691920
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",Total_Games2,Under_19.5,1.74,2022-11-22 18:59:39.812355
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",Total_Games2,Over_19.5,1.98,2022-11-22 18:59:39.914036
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",Total_Games3,Under_20,1.615,2022-11-22 18:59:40.023699
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",Total_Games3,Over_20,2.11,2022-11-22 18:59:40.133476
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",Total_Games_Odd_Or_Even,odd,1.83,2022-11-22 18:59:40.268208
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",Total_Games_Odd_Or_Even,even,1.83,2022-11-22 18:59:40.410034
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",1st_Set_Result,RN_(Local),3.65,2022-11-22 18:59:40.700180
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",1st_Set_Result,RN_(Visitor),1.22,2022-11-22 18:59:40.930195
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",To_Win_1st_Set_With_Handicap,HB_(Local)(+2.5),1.95,2022-11-22 18:59:41.634083
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",To_Win_1st_Set_With_Handicap,HB_(Visitor)(-2.5),1.727,2022-11-22 18:59:42.302495
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",1st_Set_Total_Games,Under_8.5,2.09,2022-11-22 18:59:43.321763
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",1st_Set_Total_Games,Over_8.5,1.63,2022-11-22 18:59:44.058712
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",First_Team_1st_Set_Games_To_Win,Under_3.5,1.727,2022-11-22 18:59:45.328748
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",First_Team_1st_Set_Games_To_Win,Over_3.5,1.95,2022-11-22 18:59:46.252572
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",Second_Team_1st_Set_Games_To_Win,Under_5.5,4.25,2022-11-22 18:59:48.305620
Marathonbet,Tennis,"Bassem Sobhy, Michael vs Krainer, Lucas","Bassem Sobhy, Michael","Krainer, Lucas",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.166,2022-11-22 18:59:49.047199
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Match_Result,1,1.285,2022-11-22 18:59:54.024480
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Match_Result,3,3.36,2022-11-22 18:59:54.060948
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(-1.5),1.8,2022-11-22 18:59:54.307243
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(+1.5),1.86,2022-11-22 18:59:54.455497
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(+1.5),1.092,2022-11-22 18:59:54.607080
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(-1.5),5.65,2022-11-22 18:59:54.755975
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",To_Win_Match_With_Handicap_By_Games,HB_(Local)(-4.5),1.79,2022-11-22 18:59:55.007010
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(+4.5),1.92,2022-11-22 18:59:55.142632
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Total_Sets,Under_2.5,1.39,2022-11-22 18:59:55.343496
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Total_Sets,Over_2.5,2.67,2022-11-22 18:59:55.469117
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Total_Games0,Under_20,1.86,2022-11-22 18:59:55.661818
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Total_Games0,Over_20,1.8,2022-11-22 18:59:55.783799
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Total_Games,Under_20.5,1.78,2022-11-22 18:59:55.905730
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Total_Games,Over_20.5,1.93,2022-11-22 18:59:56.042685
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Total_Games1,Under_21,1.68,2022-11-22 18:59:56.157364
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Total_Games1,Over_21,2.01,2022-11-22 18:59:56.271802
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Total_Games_Odd_Or_Even,odd,1.84,2022-11-22 18:59:56.398860
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Total_Games_Odd_Or_Even,even,1.82,2022-11-22 18:59:56.507544
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",1st_Set_Result,RN_(Local),1.4,2022-11-22 18:59:56.687914
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",1st_Set_Result,RN_(Visitor),2.64,2022-11-22 18:59:56.800000
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",To_Win_1st_Set_With_Handicap,HB_(Local)(-2.5),2.05,2022-11-22 18:59:57.026247
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",To_Win_1st_Set_With_Handicap,HB_(Visitor)(+2.5),1.65,2022-11-22 18:59:57.173980
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",1st_Set_Total_Games,Under_8.5,2.23,2022-11-22 18:59:57.350217
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",1st_Set_Total_Games,Over_8.5,1.55,2022-11-22 18:59:57.475337
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",First_Team_1st_Set_Games_To_Win,Under_5.5,2.98,2022-11-22 18:59:57.664974
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",First_Team_1st_Set_Games_To_Win,Over_5.5,1.32,2022-11-22 18:59:57.781887
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Second_Team_1st_Set_Games_To_Win,Under_4.5,1.666,2022-11-22 18:59:57.982795
Marathonbet,Tennis,"Lee, Tae-Woo vs Zhukov, Maxim","Lee, Tae-Woo","Zhukov, Maxim",Second_Team_1st_Set_Games_To_Win,Over_4.5,2.03,2022-11-22 18:59:58.109692
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Match_Result,1,2.28,2022-11-22 19:00:02.475913
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Match_Result,3,1.57,2022-11-22 19:00:02.510511
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(-1.5),3.65,2022-11-22 19:00:02.789559
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(+1.5),1.22,2022-11-22 19:00:02.941291
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(+1.5),1.5,2022-11-22 19:00:03.080224
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(-1.5),2.34,2022-11-22 19:00:03.196359
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",To_Win_Match_With_Handicap_By_Games,HB_(Local)(+2.5),1.89,2022-11-22 19:00:03.358236
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(-2.5),1.81,2022-11-22 19:00:03.477403
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Total_Sets,Under_2.5,1.48,2022-11-22 19:00:03.630314
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Total_Sets,Over_2.5,2.4,2022-11-22 19:00:03.715677
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Total_Games0,Under_21,1.85,2022-11-22 19:00:03.857848
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Total_Games0,Over_21,1.81,2022-11-22 19:00:03.945193
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Total_Games,Under_21.5,1.78,2022-11-22 19:00:04.044817
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Total_Games,Over_21.5,1.93,2022-11-22 19:00:04.145279
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Total_Games1,Under_22,1.666,2022-11-22 19:00:04.223911
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Total_Games1,Over_22,2.03,2022-11-22 19:00:04.312360
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Total_Games_Odd_Or_Even,odd,1.84,2022-11-22 19:00:04.396855
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Total_Games_Odd_Or_Even,even,1.82,2022-11-22 19:00:04.485305
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",1st_Set_Result,RN_(Local),2.09,2022-11-22 19:00:04.627447
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",1st_Set_Result,RN_(Visitor),1.63,2022-11-22 19:00:04.716084
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",To_Win_1st_Set_With_Handicap,HB_(Local)(+1.5),1.85,2022-11-22 19:00:04.889614
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",To_Win_1st_Set_With_Handicap,HB_(Visitor)(-1.5),1.81,2022-11-22 19:00:05.013242
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",1st_Set_Total_Games,Under_9.5,1.56,2022-11-22 19:00:05.149787
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",1st_Set_Total_Games,Over_9.5,2.21,2022-11-22 19:00:05.245393
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",First_Team_1st_Set_Games_To_Win,Under_5.5,1.81,2022-11-22 19:00:05.393673
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",First_Team_1st_Set_Games_To_Win,Over_5.5,1.85,2022-11-22 19:00:05.478255
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Second_Team_1st_Set_Games_To_Win,Under_5.5,2.35,2022-11-22 19:00:05.624122
Marathonbet,Tennis,"Mikula, Michal vs Berrettini, Jacopo","Mikula, Michal","Berrettini, Jacopo",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.5,2022-11-22 19:00:05.715044
Marathonbet,Tennis,"Biddaiah, Shane vs Mensik, Jakub","Biddaiah, Shane","Mensik, Jakub",Match_Result,1,11.5,2022-11-22 19:00:08.062206
Marathonbet,Tennis,"Biddaiah, Shane vs Mensik, Jakub","Biddaiah, Shane","Mensik, Jakub",Match_Result,3,1.011,2022-11-22 19:00:08.097487
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Match_Result,1,1.57,2022-11-22 19:00:11.709597
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Match_Result,3,2.28,2022-11-22 19:00:11.738594
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(-1.5),2.35,2022-11-22 19:00:11.945520
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(+1.5),1.5,2022-11-22 19:00:12.060911
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(+1.5),1.22,2022-11-22 19:00:12.161231
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(-1.5),3.65,2022-11-22 19:00:12.260779
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",To_Win_Match_With_Handicap_By_Games,HB_(Local)(-2.5),1.81,2022-11-22 19:00:12.397693
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(+2.5),1.89,2022-11-22 19:00:12.501567
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Total_Sets,Under_2.5,1.48,2022-11-22 19:00:12.638186
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Total_Sets,Over_2.5,2.4,2022-11-22 19:00:12.720626
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Total_Games0,Under_21,1.85,2022-11-22 19:00:12.854413
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Total_Games0,Over_21,1.81,2022-11-22 19:00:12.962364
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Total_Games,Under_21.5,1.79,2022-11-22 19:00:13.095251
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Total_Games,Over_21.5,1.92,2022-11-22 19:00:13.201977
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Total_Games1,Under_22,1.666,2022-11-22 19:00:13.314016
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Total_Games1,Over_22,2.03,2022-11-22 19:00:13.430844
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Total_Games_Odd_Or_Even,odd,1.83,2022-11-22 19:00:13.545577
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Total_Games_Odd_Or_Even,even,1.83,2022-11-22 19:00:13.656613
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",1st_Set_Result,RN_(Local),1.63,2022-11-22 19:00:13.829814
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",1st_Set_Result,RN_(Visitor),2.09,2022-11-22 19:00:13.930286
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",To_Win_1st_Set_With_Handicap,HB_(Local)(-1.5),1.81,2022-11-22 19:00:14.137665
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",To_Win_1st_Set_With_Handicap,HB_(Visitor)(+1.5),1.85,2022-11-22 19:00:14.275070
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",1st_Set_Total_Games,Under_9.5,1.56,2022-11-22 19:00:14.425990
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",1st_Set_Total_Games,Over_9.5,2.21,2022-11-22 19:00:14.522211
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",First_Team_1st_Set_Games_To_Win,Under_5.5,2.35,2022-11-22 19:00:14.686230
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",First_Team_1st_Set_Games_To_Win,Over_5.5,1.5,2022-11-22 19:00:14.783642
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Second_Team_1st_Set_Games_To_Win,Under_5.5,1.81,2022-11-22 19:00:14.939514
Marathonbet,Tennis,"Chrysochos, Petros vs Vanta, Valentin","Chrysochos, Petros","Vanta, Valentin",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.85,2022-11-22 19:00:15.055594
Marathonbet,Tennis,"Pozzani, Nicolo vs Zakaryia, Faris","Pozzani, Nicolo","Zakaryia, Faris",Match_Result,1,1.192,2022-11-22 19:00:19.761996
Marathonbet,Tennis,"Pozzani, Nicolo vs Zakaryia, Faris","Pozzani, Nicolo","Zakaryia, Faris",Match_Result,3,4.25,2022-11-22 19:00:19.795455
Marathonbet,Tennis,"Chung, Hong vs Lanik, Tomas","Chung, Hong","Lanik, Tomas",Match_Result,1,1.192,2022-11-22 19:00:22.603638
Marathonbet,Tennis,"Chung, Hong vs Lanik, Tomas","Chung, Hong","Lanik, Tomas",Match_Result,3,4.25,2022-11-22 19:00:22.656738
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Match_Result,1,2.66,2022-11-22 19:00:26.588185
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Match_Result,3,1.43,2022-11-22 19:00:26.620718
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(-1.5),4.45,2022-11-22 19:00:26.804784
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(+1.5),1.152,2022-11-22 19:00:26.910648
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(+1.5),1.64,2022-11-22 19:00:27.010756
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(-1.5),2.07,2022-11-22 19:00:27.107862
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",To_Win_Match_With_Handicap_By_Games,HB_(Local)(+3.5),1.93,2022-11-22 19:00:27.272310
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(-3.5),1.78,2022-11-22 19:00:27.378418
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Total_Sets,Under_2.5,1.44,2022-11-22 19:00:27.506328
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Total_Sets,Over_2.5,2.51,2022-11-22 19:00:27.601052
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Total_Games1,Under_20,2,2022-11-22 19:00:27.735471
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Total_Games1,Over_20,1.69,2022-11-22 19:00:27.824377
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Total_Games,Under_20.5,1.88,2022-11-22 19:00:27.907912
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Total_Games,Over_20.5,1.82,2022-11-22 19:00:28.004605
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Total_Games0,Under_21,1.78,2022-11-22 19:00:28.093000
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Total_Games0,Over_21,1.88,2022-11-22 19:00:28.174293
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Total_Games_Odd_Or_Even,odd,1.84,2022-11-22 19:00:28.258391
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Total_Games_Odd_Or_Even,even,1.82,2022-11-22 19:00:28.334689
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",1st_Set_Result,RN_(Local),2.3,2022-11-22 19:00:28.473501
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",1st_Set_Result,RN_(Visitor),1.52,2022-11-22 19:00:28.562003
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",To_Win_1st_Set_With_Handicap,HB_(Local)(+1.5),2.03,2022-11-22 19:00:28.720229
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",To_Win_1st_Set_With_Handicap,HB_(Visitor)(-1.5),1.666,2022-11-22 19:00:28.820361
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",1st_Set_Total_Games,Under_9.5,1.52,2022-11-22 19:00:28.942996
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",1st_Set_Total_Games,Over_9.5,2.3,2022-11-22 19:00:29.037326
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",First_Team_1st_Set_Games_To_Win,Under_4.5,1.83,2022-11-22 19:00:29.170021
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",First_Team_1st_Set_Games_To_Win,Over_4.5,1.83,2022-11-22 19:00:29.249084
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Second_Team_1st_Set_Games_To_Win,Under_5.5,2.57,2022-11-22 19:00:29.377440
Marathonbet,Tennis,"Jeong, Yeong-Seok vs Strombachs, Robert","Jeong, Yeong-Seok","Strombachs, Robert",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.42,2022-11-22 19:00:29.470488
Marathonbet,Tennis,"Novansky, Michal vs Shin, San-Hui","Novansky, Michal","Shin, San-Hui",Match_Result,1,3.26,2022-11-22 19:00:32.241341
Marathonbet,Tennis,"Novansky, Michal vs Shin, San-Hui","Novansky, Michal","Shin, San-Hui",Match_Result,3,1.3,2022-11-22 19:00:32.272235
